num_layers,lr,batch_size,opt_name,img_size,test_accuracy,epochs_run,folder
10,0.01,8,adam,32,0.5526315789473685,103,run_168_adam_ly10_lr0.01_bs8
10,0.01,8,sgd,32,0.5,51,run_169_sgd_ly10_lr0.01_bs8
10,0.01,16,adam,32,0.47368421052631576,51,run_170_adam_ly10_lr0.01_bs16
10,0.01,16,sgd,32,0.5,51,run_171_sgd_ly10_lr0.01_bs16
10,0.01,32,adam,32,0.39473684210526316,51,run_172_adam_ly10_lr0.01_bs32
10,0.01,32,sgd,32,0.5,51,run_173_sgd_ly10_lr0.01_bs32
10,0.01,64,adam,32,0.4473684210526316,51,run_174_adam_ly10_lr0.01_bs64
10,0.01,64,sgd,32,0.5,51,run_175_sgd_ly10_lr0.01_bs64
10,0.02,8,adam,32,0.5789473684210527,116,run_176_adam_ly10_lr0.02_bs8
10,0.02,8,sgd,32,0.5,51,run_177_sgd_ly10_lr0.02_bs8
10,0.02,16,adam,32,0.5526315789473685,63,run_178_adam_ly10_lr0.02_bs16
10,0.02,16,sgd,32,0.5,51,run_179_sgd_ly10_lr0.02_bs16
10,0.02,32,adam,32,0.6578947368421053,77,run_180_adam_ly10_lr0.02_bs32
10,0.02,32,sgd,32,0.5,51,run_181_sgd_ly10_lr0.02_bs32
10,0.02,64,adam,32,0.4473684210526316,51,run_182_adam_ly10_lr0.02_bs64
10,0.02,64,sgd,32,0.5,51,run_183_sgd_ly10_lr0.02_bs64
10,0.05,8,adam,32,0.5,124,run_184_adam_ly10_lr0.05_bs8
10,0.05,8,sgd,32,0.5,51,run_185_sgd_ly10_lr0.05_bs8
10,0.05,16,adam,32,0.6052631578947368,171,run_186_adam_ly10_lr0.05_bs16
10,0.05,16,sgd,32,0.5,51,run_187_sgd_ly10_lr0.05_bs16
10,0.05,32,adam,32,0.5263157894736842,212,run_188_adam_ly10_lr0.05_bs32
10,0.05,32,sgd,32,0.5,51,run_189_sgd_ly10_lr0.05_bs32
10,0.05,64,adam,32,0.47368421052631576,105,run_190_adam_ly10_lr0.05_bs64
10,0.05,64,sgd,32,0.5,51,run_191_sgd_ly10_lr0.05_bs64
12,0.001,8,adam,32,0.6578947368421053,51,run_192_adam_ly12_lr0.001_bs8
12,0.001,8,sgd,32,0.6578947368421053,51,run_193_sgd_ly12_lr0.001_bs8
12,0.001,16,adam,32,0.6052631578947368,79,run_194_adam_ly12_lr0.001_bs16
12,0.001,16,sgd,32,0.6578947368421053,51,run_195_sgd_ly12_lr0.001_bs16
12,0.001,32,adam,32,0.5789473684210527,91,run_196_adam_ly12_lr0.001_bs32
12,0.001,32,sgd,32,0.6578947368421053,51,run_197_sgd_ly12_lr0.001_bs32
12,0.001,64,adam,32,0.6052631578947368,148,run_198_adam_ly12_lr0.001_bs64
12,0.001,64,sgd,32,0.6578947368421053,51,run_199_sgd_ly12_lr0.001_bs64
12,0.01,8,adam,32,0.5526315789473685,302,run_200_adam_ly12_lr0.01_bs8
12,0.01,8,sgd,32,0.6578947368421053,51,run_201_sgd_ly12_lr0.01_bs8
12,0.01,16,adam,32,0.39473684210526316,64,run_202_adam_ly12_lr0.01_bs16
12,0.01,16,sgd,32,0.6578947368421053,51,run_203_sgd_ly12_lr0.01_bs16
12,0.01,32,adam,32,0.5789473684210527,279,run_204_adam_ly12_lr0.01_bs32
12,0.01,32,sgd,32,0.6578947368421053,51,run_205_sgd_ly12_lr0.01_bs32
12,0.01,64,adam,32,0.631578947368421,51,run_206_adam_ly12_lr0.01_bs64
12,0.01,64,sgd,32,0.6578947368421053,51,run_207_sgd_ly12_lr0.01_bs64
12,0.02,8,adam,32,0.5526315789473685,174,run_208_adam_ly12_lr0.02_bs8
12,0.02,8,sgd,32,0.6578947368421053,51,run_209_sgd_ly12_lr0.02_bs8
12,0.02,16,adam,32,0.47368421052631576,175,run_210_adam_ly12_lr0.02_bs16
12,0.02,16,sgd,32,0.6578947368421053,51,run_211_sgd_ly12_lr0.02_bs16
12,0.02,32,adam,32,0.5263157894736842,107,run_212_adam_ly12_lr0.02_bs32
12,0.02,32,sgd,32,0.6578947368421053,51,run_213_sgd_ly12_lr0.02_bs32
12,0.02,64,adam,32,0.6052631578947368,62,run_214_adam_ly12_lr0.02_bs64
12,0.02,64,sgd,32,0.6578947368421053,51,run_215_sgd_ly12_lr0.02_bs64
12,0.05,8,adam,32,0.5263157894736842,255,run_216_adam_ly12_lr0.05_bs8
12,0.05,8,sgd,32,0.6578947368421053,51,run_217_sgd_ly12_lr0.05_bs8
12,0.05,16,adam,32,0.5,197,run_218_adam_ly12_lr0.05_bs16
12,0.05,16,sgd,32,0.6578947368421053,51,run_219_sgd_ly12_lr0.05_bs16
12,0.05,32,adam,32,0.47368421052631576,103,run_220_adam_ly12_lr0.05_bs32
12,0.05,32,sgd,32,0.6578947368421053,51,run_221_sgd_ly12_lr0.05_bs32
12,0.05,64,adam,32,0.5526315789473685,219,run_222_adam_ly12_lr0.05_bs64
12,0.05,64,sgd,32,0.6578947368421053,51,run_223_sgd_ly12_lr0.05_bs64
15,0.001,8,adam,32,0.47368421052631576,175,run_224_adam_ly15_lr0.001_bs8
15,0.001,8,sgd,32,0.6052631578947368,51,run_225_sgd_ly15_lr0.001_bs8
15,0.001,16,adam,32,0.39473684210526316,161,run_226_adam_ly15_lr0.001_bs16
15,0.001,16,sgd,32,0.6052631578947368,51,run_227_sgd_ly15_lr0.001_bs16
15,0.001,32,adam,32,0.4473684210526316,84,run_228_adam_ly15_lr0.001_bs32
15,0.001,32,sgd,32,0.6052631578947368,51,run_229_sgd_ly15_lr0.001_bs32
15,0.001,64,adam,32,0.5263157894736842,145,run_230_adam_ly15_lr0.001_bs64
15,0.001,64,sgd,32,0.6052631578947368,51,run_231_sgd_ly15_lr0.001_bs64
15,0.01,8,adam,32,0.5263157894736842,70,run_232_adam_ly15_lr0.01_bs8
15,0.01,8,sgd,32,0.6052631578947368,51,run_233_sgd_ly15_lr0.01_bs8
15,0.01,16,adam,32,0.5526315789473685,360,run_234_adam_ly15_lr0.01_bs16
15,0.01,16,sgd,32,0.6052631578947368,51,run_235_sgd_ly15_lr0.01_bs16
15,0.01,32,adam,32,0.5789473684210527,63,run_236_adam_ly15_lr0.01_bs32
15,0.01,32,sgd,32,0.6052631578947368,51,run_237_sgd_ly15_lr0.01_bs32
15,0.01,64,adam,32,0.5263157894736842,218,run_238_adam_ly15_lr0.01_bs64
15,0.01,64,sgd,32,0.6052631578947368,51,run_239_sgd_ly15_lr0.01_bs64
15,0.02,8,adam,32,0.47368421052631576,157,run_240_adam_ly15_lr0.02_bs8
15,0.02,8,sgd,32,0.6052631578947368,51,run_241_sgd_ly15_lr0.02_bs8
15,0.02,16,adam,32,0.4473684210526316,292,run_242_adam_ly15_lr0.02_bs16
15,0.02,16,sgd,32,0.6052631578947368,51,run_243_sgd_ly15_lr0.02_bs16
15,0.02,32,adam,32,0.47368421052631576,302,run_244_adam_ly15_lr0.02_bs32
15,0.02,32,sgd,32,0.6052631578947368,51,run_245_sgd_ly15_lr0.02_bs32
15,0.02,64,adam,32,0.6052631578947368,59,run_246_adam_ly15_lr0.02_bs64
15,0.02,64,sgd,32,0.6052631578947368,51,run_247_sgd_ly15_lr0.02_bs64
15,0.05,8,adam,32,0.5789473684210527,115,run_248_adam_ly15_lr0.05_bs8
15,0.05,8,sgd,32,0.6052631578947368,51,run_249_sgd_ly15_lr0.05_bs8
15,0.05,16,adam,32,0.39473684210526316,172,run_250_adam_ly15_lr0.05_bs16
15,0.05,16,sgd,32,0.6052631578947368,51,run_251_sgd_ly15_lr0.05_bs16
15,0.05,32,adam,32,0.5263157894736842,103,run_252_adam_ly15_lr0.05_bs32
15,0.05,32,sgd,32,0.6052631578947368,51,run_253_sgd_ly15_lr0.05_bs32
15,0.05,64,adam,32,0.5789473684210527,179,run_254_adam_ly15_lr0.05_bs64
15,0.05,64,sgd,32,0.6052631578947368,51,run_255_sgd_ly15_lr0.05_bs64
20,0.001,8,adam,32,0.6578947368421053,959,run_256_adam_ly20_lr0.001_bs8
20,0.001,8,sgd,32,0.5789473684210527,51,run_257_sgd_ly20_lr0.001_bs8
20,0.001,16,adam,32,0.5789473684210527,470,run_258_adam_ly20_lr0.001_bs16
20,0.001,16,sgd,32,0.5526315789473685,51,run_259_sgd_ly20_lr0.001_bs16
20,0.001,32,adam,32,0.5526315789473685,51,run_260_adam_ly20_lr0.001_bs32
20,0.001,32,sgd,32,0.5789473684210527,51,run_261_sgd_ly20_lr0.001_bs32
20,0.001,64,adam,32,0.5526315789473685,51,run_262_adam_ly20_lr0.001_bs64
20,0.001,64,sgd,32,0.5789473684210527,51,run_263_sgd_ly20_lr0.001_bs64
20,0.01,8,adam,32,0.47368421052631576,248,run_264_adam_ly20_lr0.01_bs8
20,0.01,8,sgd,32,0.5789473684210527,51,run_265_sgd_ly20_lr0.01_bs8
20,0.01,16,adam,32,0.5526315789473685,189,run_266_adam_ly20_lr0.01_bs16
20,0.01,16,sgd,32,0.5526315789473685,51,run_267_sgd_ly20_lr0.01_bs16
20,0.01,32,adam,32,0.6052631578947368,226,run_268_adam_ly20_lr0.01_bs32
20,0.01,32,sgd,32,0.5526315789473685,51,run_269_sgd_ly20_lr0.01_bs32
20,0.01,64,adam,32,0.5789473684210527,56,run_270_adam_ly20_lr0.01_bs64
20,0.01,64,sgd,32,0.5526315789473685,51,run_271_sgd_ly20_lr0.01_bs64
20,0.02,8,adam,32,0.7368421052631579,290,run_272_adam_ly20_lr0.02_bs8
20,0.02,8,sgd,32,0.5526315789473685,51,run_273_sgd_ly20_lr0.02_bs8
20,0.02,16,adam,32,0.631578947368421,271,run_274_adam_ly20_lr0.02_bs16
20,0.02,16,sgd,32,0.5789473684210527,51,run_275_sgd_ly20_lr0.02_bs16
20,0.02,32,adam,32,0.6842105263157895,124,run_276_adam_ly20_lr0.02_bs32
20,0.02,32,sgd,32,0.5789473684210527,51,run_277_sgd_ly20_lr0.02_bs32
20,0.02,64,adam,32,0.6842105263157895,92,run_278_adam_ly20_lr0.02_bs64
20,0.02,64,sgd,32,0.5526315789473685,51,run_279_sgd_ly20_lr0.02_bs64
20,0.05,8,adam,32,0.47368421052631576,339,run_280_adam_ly20_lr0.05_bs8
20,0.05,8,sgd,32,0.5526315789473685,51,run_281_sgd_ly20_lr0.05_bs8
20,0.05,16,adam,32,0.5789473684210527,181,run_282_adam_ly20_lr0.05_bs16
20,0.05,16,sgd,32,0.5789473684210527,51,run_283_sgd_ly20_lr0.05_bs16
20,0.05,32,adam,32,0.7105263157894737,232,run_284_adam_ly20_lr0.05_bs32
20,0.05,32,sgd,32,0.5526315789473685,51,run_285_sgd_ly20_lr0.05_bs32
20,0.05,64,adam,32,0.631578947368421,159,run_286_adam_ly20_lr0.05_bs64
20,0.05,64,sgd,32,0.5789473684210527,51,run_287_sgd_ly20_lr0.05_bs64
30,0.001,8,adam,32,0.47368421052631576,428,run_288_adam_ly30_lr0.001_bs8
30,0.001,8,sgd,32,0.5,51,run_289_sgd_ly30_lr0.001_bs8
30,0.001,16,adam,32,0.4473684210526316,784,run_290_adam_ly30_lr0.001_bs16
30,0.001,16,sgd,32,0.5,51,run_291_sgd_ly30_lr0.001_bs16
30,0.001,32,adam,32,0.5,897,run_292_adam_ly30_lr0.001_bs32
30,0.001,32,sgd,32,0.5,51,run_293_sgd_ly30_lr0.001_bs32
30,0.001,64,adam,32,0.5263157894736842,146,run_294_adam_ly30_lr0.001_bs64
30,0.001,64,sgd,32,0.5,51,run_295_sgd_ly30_lr0.001_bs64
30,0.01,8,adam,32,0.6052631578947368,203,run_296_adam_ly30_lr0.01_bs8
30,0.01,8,sgd,32,0.5,51,run_297_sgd_ly30_lr0.01_bs8
30,0.01,16,adam,32,0.631578947368421,210,run_298_adam_ly30_lr0.01_bs16
30,0.01,16,sgd,32,0.5,51,run_299_sgd_ly30_lr0.01_bs16
30,0.01,32,adam,32,0.5789473684210527,207,run_300_adam_ly30_lr0.01_bs32
30,0.01,32,sgd,32,0.5,51,run_301_sgd_ly30_lr0.01_bs32
30,0.01,64,adam,32,0.5263157894736842,257,run_302_adam_ly30_lr0.01_bs64
30,0.01,64,sgd,32,0.5,51,run_303_sgd_ly30_lr0.01_bs64
30,0.02,8,adam,32,0.47368421052631576,151,run_304_adam_ly30_lr0.02_bs8
30,0.02,8,sgd,32,0.5,51,run_305_sgd_ly30_lr0.02_bs8
30,0.02,16,adam,32,0.5263157894736842,238,run_306_adam_ly30_lr0.02_bs16
30,0.02,16,sgd,32,0.5,51,run_307_sgd_ly30_lr0.02_bs16
30,0.02,32,adam,32,0.631578947368421,165,run_308_adam_ly30_lr0.02_bs32
30,0.02,32,sgd,32,0.5,51,run_309_sgd_ly30_lr0.02_bs32
30,0.02,64,adam,32,0.5263157894736842,113,run_310_adam_ly30_lr0.02_bs64
30,0.02,64,sgd,32,0.5,51,run_311_sgd_ly30_lr0.02_bs64
30,0.05,8,adam,32,0.4473684210526316,291,run_312_adam_ly30_lr0.05_bs8
30,0.05,8,sgd,32,0.5,51,run_313_sgd_ly30_lr0.05_bs8
30,0.05,16,adam,32,0.5263157894736842,163,run_314_adam_ly30_lr0.05_bs16
30,0.05,16,sgd,32,0.5,51,run_315_sgd_ly30_lr0.05_bs16
30,0.05,32,adam,32,0.5789473684210527,185,run_316_adam_ly30_lr0.05_bs32
30,0.05,32,sgd,32,0.5,51,run_317_sgd_ly30_lr0.05_bs32
30,0.05,64,adam,32,0.5526315789473685,167,run_318_adam_ly30_lr0.05_bs64
30,0.05,64,sgd,32,0.5,51,run_319_sgd_ly30_lr0.05_bs64
